VELOCITY:     AVE_POFV:    PROG_AVE:        ERROR:
     4.66667  0.00154321 0.000124539 3.93807e-05
     4.93333  0.00216049 8.66468e-05 4.04583e-05
         5.2  0.00432099  2.5545e-05 1.40962e-05
     5.46667           0 1.01474e-05 9.07021e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 6.70066e-05 2.53559e-05
         0.4    0.033642 0.000427481  8.5288e-05
    0.666667   0.0311728 0.000647956 0.000100664
    0.933333    0.037037  0.00116591 0.000164644
         1.2    0.066358  0.00193435 0.000274404
     1.46667    0.115741  0.00354948 0.000393706
     1.73333    0.110185  0.00593722 0.000905891
           2    0.106173  0.00913135  0.00124057
     2.26667   0.0972222   0.0261347   0.0100222
     2.53333   0.0802469   0.0298594  0.00943787
         2.8    0.079321   0.0143742  0.00339245
     3.06667   0.0691358  0.00619354 0.000993985
     3.33333   0.0604938  0.00351792 0.000595813
         3.6    0.054321  0.00097485 0.000160177
     3.86667   0.0373457 0.000803441 0.000140013
     4.13333   0.0148148 0.000486245 9.00597e-05
         4.4  0.00679012  0.00028919 7.43849e-05
     4.66667           0 0.000120091 3.82246e-05
     4.93333           0 8.35523e-05 3.91315e-05
         5.2           0 2.46326e-05 1.36223e-05
     5.46667           0 9.78497e-06 8.75351e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0  6.4696e-05 2.45866e-05
         0.4   0.0330247 0.000452009 8.58015e-05
    0.666667   0.0280864 0.000659009 9.77983e-05
    0.933333   0.0407407  0.00117415 0.000159172
         1.2   0.0685185  0.00194912 0.000265339
     1.46667    0.104012  0.00355076 0.000380132
     1.73333    0.125617  0.00588185 0.000876343
           2    0.118519   0.0089574  0.00120992
     2.26667    0.087963   0.0253381  0.00970817
     2.53333   0.0716049   0.0289149  0.00915957
         2.8   0.0737654   0.0139662  0.00329991
     3.06667   0.0682099  0.00606108 0.000968496
     3.33333   0.0839506  0.00349643 0.000575655
         3.6   0.0552469  0.00100693 0.000157833
     3.86667  0.00833333 0.000785645 0.000136311
     4.13333   0.0231481 0.000497002 8.75943e-05
         4.4 0.000308642 0.000279585 7.24373e-05
     4.66667  0.00154321 0.000117785  3.6976e-05
     4.93333  0.00740741  8.9479e-05 3.82284e-05
         5.2           0 2.37832e-05  1.3179e-05
     5.46667           0 9.44756e-06 8.45817e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00154321 6.42542e-05  2.3771e-05
         0.4    0.041358 0.000482895 8.83259e-05
    0.666667   0.0256173 0.000665506 9.47539e-05
    0.933333   0.0333333  0.00117205  0.00015388
         1.2   0.0734568  0.00196576 0.000257017
     1.46667   0.0975309  0.00354077 0.000367592
     1.73333     0.11821  0.00581713 0.000849518
           2    0.131173  0.00880457   0.0011792
     2.26667    0.107407   0.0246129  0.00941162
     2.53333    0.058642   0.0280162  0.00889822
         2.8   0.0833333   0.0135933  0.00321092
     3.06667    0.066358  0.00593277 0.000944673
     3.33333   0.0734568  0.00346151 0.000557525
         3.6    0.054321  0.00103372 0.000154829
     3.86667   0.0182099  0.00077969 0.000131897
     4.13333  0.00802469 0.000489352 8.50079e-05
         4.4  0.00277778 0.000273352 7.02904e-05
     4.66667  0.00277778 0.000116945  3.5753e-05
     4.93333  0.00246914 8.92399e-05 3.69548e-05
         5.2           0 2.29905e-05 1.27635e-05
     5.46667           0 9.13264e-06 8.18209e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0253086 8.85172e-05 3.31496e-05
         0.4    0.029321 0.000497829 8.67299e-05
    0.666667   0.0185185 0.000663308 9.17228e-05
    0.933333   0.0287037  0.00116411 0.000149121
         1.2   0.0802469  0.00198586  0.00024951
     1.46667   0.0907407  0.00352097 0.000356267
     1.73333    0.116667  0.00575089 0.000824694
           2   0.0969136  0.00862139   0.0011553
     2.26667    0.139815   0.0239644  0.00913033
     2.53333   0.0820988   0.0271979  0.00864873
         2.8   0.0765432   0.0132344  0.00312733
     3.06667   0.0648148  0.00580884 0.000922294
     3.33333   0.0805556  0.00343367 0.000540235
         3.6    0.058642  0.00106139 0.000152288
     3.86667   0.0095679 0.000764495 0.000128515
     4.13333  0.00154321 0.000475172   8.344e-05
         4.4           0 0.000264534 6.85739e-05
     4.66667           0 0.000113173 3.47982e-05
     4.93333           0 8.63612e-05 3.58747e-05
         5.2           0 2.22488e-05 1.23733e-05
     5.46667           0 8.83804e-06 7.92345e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0185185 0.000103836 3.54769e-05
         0.4   0.0333333 0.000514824 8.56685e-05
    0.666667   0.0108025 0.000653129 8.94195e-05
    0.933333   0.0462963  0.00117294 0.000144723
         1.2   0.0808642  0.00200277 0.000242285
     1.46667         0.1   0.0035086 0.000345348
     1.73333    0.112037  0.00568058 0.000801913
           2   0.0861111  0.00843607  0.00113397
     2.26667    0.153704   0.0233656  0.00886462
     2.53333   0.0635802   0.0264101  0.00841426
         2.8   0.0854938   0.0129044  0.00304697
     3.06667   0.0611111  0.00568699 0.000901485
     3.33333   0.0645062  0.00338936 0.000525167
         3.6   0.0635802  0.00109032 0.000150251
     3.86667   0.0117284 0.000752058 0.000125099
     4.13333  0.00833333 0.000468461 8.11019e-05
         4.4           0 0.000256268 6.69273e-05
     4.66667           0 0.000109636   3.389e-05
     4.93333           0 8.36624e-05  3.4855e-05
         5.2           0 2.15536e-05 1.20062e-05
     5.46667           0 8.56185e-06 7.68065e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0185185 0.000117694 3.70098e-05
         0.4   0.0287037 0.000525581 8.37451e-05
    0.666667  0.00709877 0.000639856 8.76894e-05
    0.933333   0.0614198   0.0011938 0.000141832
         1.2   0.0679012  0.00200443 0.000234949
     1.46667    0.114815  0.00350771 0.000334884
     1.73333    0.130247  0.00562804 0.000779332
           2   0.0787037   0.0082527  0.00111433
     2.26667    0.125617   0.0227729  0.00861579
     2.53333   0.0583333   0.0256633  0.00819235
         2.8    0.101235   0.0126063  0.00296918
     3.06667   0.0515432  0.00556199 0.000882791
     3.33333   0.0623457   0.0033439 0.000511216
         3.6   0.0589506  0.00111141 0.000147171
     3.86667   0.0166667 0.000744573 0.000121532
     4.13333  0.00895062 0.000462484 7.88642e-05
         4.4   0.0037037 0.000251903 6.50414e-05
     4.66667  0.00524691 0.000111132  3.2896e-05
     4.93333           0 8.11272e-05 3.38908e-05
         5.2           0 2.09004e-05 1.16601e-05
     5.46667           0  8.3024e-06 7.45229e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333    0.012963 0.000125446 3.67241e-05
         0.4   0.0333333 0.000538958 8.23435e-05
    0.666667  0.00925926 0.000629046 8.57739e-05
    0.933333   0.0527778  0.00120434 0.000138052
         1.2   0.0780864  0.00201302 0.000228196
     1.46667    0.127469  0.00351481  0.00032511
     1.73333    0.128086  0.00557332 0.000758329
           2   0.0703704  0.00807085   0.0010963
     2.26667    0.107716   0.0221963  0.00838166
     2.53333   0.0817901   0.0249793  0.00797991
         2.8    0.092284   0.0123153  0.00289607
     3.06667   0.0527778  0.00544406 0.000864668
     3.33333   0.0614198  0.00329868 0.000498176
         3.6   0.0466049  0.00111904  0.00014304
     3.86667   0.0320988 0.000750441 0.000118099
     4.13333   0.0037037 0.000452086 7.72272e-05
         4.4           0 0.000244494  6.3549e-05
     4.66667  0.00925926 0.000115873 3.22683e-05
     4.93333           0 7.87411e-05 3.29779e-05
         5.2           0 2.02857e-05 1.13334e-05
     5.46667           0 8.05821e-06  7.2371e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00925926 0.000129421 3.58893e-05
         0.4   0.0348765  0.00055203 8.10217e-05
    0.666667   0.0157407 0.000623923 8.34761e-05
    0.933333   0.0657407   0.0012236 0.000135444
         1.2   0.0685185  0.00201144 0.000221681
     1.46667    0.112963   0.0035066 0.000315925
     1.73333     0.11821  0.00551058 0.000739254
           2   0.0938272  0.00791685  0.00107574
     2.26667   0.0848765   0.0216314  0.00816119
     2.53333    0.111111   0.0243563  0.00777619
         2.8   0.0876543    0.012035  0.00282686
     3.06667   0.0527778   0.0053316 0.000847245
     3.33333   0.0703704  0.00326188   0.0004853
         3.6    0.037037   0.0011173 0.000138963
     3.86667   0.0246914 0.000749156 0.000114732
     4.13333  0.00308642 0.000441688 7.57174e-05
         4.4  0.00339506  0.00024028 6.18729e-05
     4.66667   0.0058642  0.00011735 3.13801e-05
     4.93333           0 7.64913e-05 3.21124e-05
         5.2           0 1.97061e-05 1.10244e-05
     5.46667           0 7.82797e-06 7.03399e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00925926  0.00013297 3.50675e-05
         0.4   0.0277778 0.000558129 7.90004e-05
    0.666667   0.0277778 0.000628025 8.12581e-05
    0.933333   0.0842593  0.00125462 0.000135188
         1.2    0.067284  0.00200749 0.000215559
     1.46667   0.0935185  0.00348135 0.000308156
     1.73333     0.12037  0.00545038 0.000721165
           2   0.0783951  0.00775742   0.0010576
     2.26667   0.0854938   0.0210965    0.007952
     2.53333    0.116358   0.0237695  0.00758229
         2.8   0.0978395   0.0117762  0.00276016
     3.06667   0.0475309  0.00522017 0.000831005
     3.33333   0.0765432  0.00323033 0.000472844
         3.6   0.0395062  0.00111675 0.000135104
     3.86667   0.0188272 0.000742873 0.000111717
     4.13333           0 0.000429419 7.46015e-05
         4.4  0.00925926  0.00024075  6.0156e-05
     4.66667           0  0.00011409 3.06773e-05
     4.93333           0 7.43666e-05 3.12906e-05
         5.2           0 1.91587e-05 1.07317e-05
     5.46667           0 7.61053e-06 6.84196e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00925926  0.00013614 3.42626e-05
         0.4   0.0277778 0.000563335 7.70366e-05
    0.666667   0.0277778 0.000631342 7.91296e-05
    0.933333   0.0845679  0.00128249 0.000134376
         1.2   0.0700617  0.00200441 0.000209755
     1.46667    0.087963  0.00345152 0.000301268
     1.73333    0.112037  0.00538491  0.00070464
           2   0.0765432  0.00760368  0.00104013
     2.26667         0.1   0.0205994  0.00775261
     2.53333    0.133025   0.0232243  0.00739695
         2.8   0.0787037   0.0115154  0.00269785
     3.06667   0.0533951  0.00511809 0.000814792
     3.33333   0.0740741  0.00319714 0.000461228
         3.6   0.0212963  0.00110212 0.000132242
     3.86667   0.0342593  0.00074782 0.000108807
     4.13333           0 0.000417813 7.34825e-05
         4.4  0.00925926 0.000241007 5.85307e-05
     4.66667           0 0.000111006 3.00027e-05
     4.93333           0 7.23566e-05 3.05094e-05
         5.2           0 1.86409e-05 1.04541e-05
     5.46667           0 7.40484e-06 6.66013e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333  0.00925926 0.000138969 3.34776e-05
         0.4       0.025 0.000565823 7.50495e-05
    0.666667   0.0280864 0.000634178  7.7098e-05
    0.933333   0.0719136  0.00129854 0.000131795
         1.2    0.079321  0.00200659 0.000204246
     1.46667    0.108333  0.00343571 0.000293755
     1.73333    0.100309  0.00531267  0.00068979
           2   0.0759259  0.00745616  0.00102317
     2.26667   0.0953704   0.0201233  0.00756319
     2.53333    0.143827   0.0227127  0.00721996
         2.8   0.0811728   0.0112686  0.00263812
     3.06667   0.0429012  0.00501311 0.000800084
     3.33333   0.0737654  0.00316409 0.000450273
         3.6   0.0277778  0.00109235 0.000129122
     3.86667   0.0256173 0.000745881 0.000105961
     4.13333  0.00216049 0.000408314 7.21601e-05
         4.4  0.00925926 0.000241077 5.69904e-05
     4.66667           0 0.000108085 2.93551e-05
     4.93333           0 7.04525e-05 2.97658e-05
         5.2           0 1.81504e-05 1.01905e-05
     5.46667           0 7.20998e-06 6.48772e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333   0.0148148 0.000145146 3.31842e-05
         0.4   0.0148148 0.000561055 7.32764e-05
    0.666667   0.0351852  0.00064105 7.54268e-05
    0.933333   0.0598765  0.00130461 0.000128555
         1.2   0.0938272  0.00201683 0.000199266
     1.46667         0.1  0.00341336 0.000287071
     1.73333    0.100309   0.0052424 0.000675673
           2    0.112346  0.00733884  0.00100364
     2.26667   0.0734568   0.0196556  0.00738371
     2.53333    0.128704   0.0222149  0.00705197
         2.8   0.0885802   0.0110379  0.00258055
     3.06667   0.0453704   0.0049144 0.000785634
     3.33333   0.0638889  0.00312496 0.000440424
         3.6   0.0441358  0.00109336 0.000125815
     3.86667   0.0154321 0.000736902 0.000103624
     4.13333           0 0.000397845 7.10653e-05
         4.4  0.00925926 0.000240983 5.55292e-05
     4.66667           0 0.000105314 2.87329e-05
     4.93333           0 6.86461e-05 2.90574e-05
         5.2           0  1.7685e-05 9.93986e-06
     5.46667           0 7.02511e-06   6.324e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333    0.012963 0.000149619 3.26547e-05
         0.4   0.0148148 0.000556288 7.15994e-05
    0.666667   0.0361111 0.000647593 7.38244e-05
    0.933333   0.0564815   0.0013073 0.000125369
         1.2    0.109568  0.00203489 0.000195101
     1.46667    0.108642  0.00339593 0.000280423
     1.73333   0.0777778  0.00515995 0.000663793
           2    0.105864  0.00722153 0.000985378
     2.26667   0.0969136   0.0192248  0.00721168
     2.53333   0.0959877   0.0217195  0.00689305
         2.8   0.0993827   0.0108241  0.00252488
     3.06667    0.062037  0.00483031  0.00077048
     3.33333   0.0598765  0.00308426  0.00043129
         3.6   0.0395062  0.00109072 0.000122698
     3.86667   0.0148148 0.000727739 0.000101437
     4.13333           0 0.000387899 6.99812e-05
         4.4  0.00925926 0.000240745 5.41415e-05
     4.66667           0 0.000102681 2.81349e-05
     4.93333           0 6.69299e-05 2.83816e-05
         5.2           0 1.72428e-05 9.70119e-06
     5.46667           0 6.84948e-06 6.16834e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0  0.00014597 3.20615e-05
         0.4   0.0265432  0.00055851 6.98876e-05
    0.666667       0.025 0.000646671 7.20295e-05
    0.933333   0.0614198  0.00131195 0.000122398
         1.2       0.125  0.00205962 0.000191903
     1.46667   0.0941358   0.0033691 0.000274864
     1.73333   0.0817901  0.00508275 0.000652076
           2   0.0839506  0.00709534 0.000969391
     2.26667    0.105864   0.0188189   0.0070472
     2.53333    0.101543   0.0212502  0.00674088
         2.8     0.12284   0.0106331   0.0024705
     3.06667   0.0660494  0.00475179 0.000755679
     3.33333   0.0490741  0.00303823  0.00042322
         3.6   0.0290123  0.00108137  0.00012006
     3.86667   0.0185185 0.000721005 9.91865e-05
     4.13333           0 0.000378438 6.89109e-05
         4.4  0.00925926 0.000240382 5.28222e-05
     4.66667           0 0.000100177   2.756e-05
     4.93333           0 6.52975e-05 2.77362e-05
         5.2           0 1.68223e-05 9.47369e-06
     5.46667           0 6.68242e-06 6.02015e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000142495 3.14859e-05
         0.4   0.0259259  0.00055991 6.82376e-05
    0.666667   0.0203704 0.000642821 7.04173e-05
    0.933333   0.0746914  0.00132305 0.000119986
         1.2    0.102778  0.00206884 0.000187555
     1.46667   0.0898148   0.0033398 0.000269877
     1.73333    0.107716   0.0050228 0.000639301
           2    0.070679  0.00696647 0.000954838
     2.26667    0.109568   0.0184329  0.00688997
     2.53333    0.123148   0.0208141  0.00659448
         2.8    0.109259   0.0104419  0.00241907
     3.06667   0.0592593  0.00467225 0.000741861
     3.33333   0.0611111  0.00300053 0.000414819
         3.6   0.0271605  0.00107102 0.000117647
     3.86667  0.00925926 0.000709088 9.75383e-05
     4.13333           0 0.000369427 6.78567e-05
         4.4  0.00925926 0.000239907 5.15667e-05
     4.66667           0 9.77914e-05 2.70068e-05
     4.93333           0 6.37428e-05 2.71194e-05
         5.2           0 1.64218e-05 9.25659e-06
     5.46667           0 6.52331e-06 5.87892e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000139181 3.09276e-05
         0.4   0.0185185 0.000556904 6.67168e-05
    0.666667   0.0277778 0.000642895 6.87798e-05
    0.933333   0.0814815  0.00133635 0.000117931
         1.2   0.0901235  0.00206947 0.000183195
     1.46667   0.0978395  0.00331505 0.000264734
     1.73333    0.122222  0.00497209 0.000626441
           2   0.0570988  0.00683534 0.000941593
     2.26667     0.12716    0.018073  0.00673913
     2.53333    0.119444   0.0203946  0.00645445
         2.8    0.107716   0.0102573  0.00236984
     3.06667    0.066358  0.00459948 0.000728169
     3.33333   0.0425926  0.00295379 0.000407797
         3.6   0.0231481  0.00105864 0.000115561
     3.86667  0.00925926 0.000697605 9.59435e-05
     4.13333           0 0.000360836 6.68203e-05
         4.4  0.00925926 0.000239336 5.03706e-05
     4.66667           0 9.55172e-05 2.64743e-05
     4.93333           0 6.22604e-05 2.65292e-05
         5.2           0 1.60399e-05  9.0492e-06
     5.46667           0 6.37161e-06 5.74416e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000136018  3.0386e-05
         0.4   0.0185185 0.000553812 6.52721e-05
    0.666667   0.0277778 0.000642632 6.72171e-05
    0.933333   0.0685185  0.00134137 0.000115357
         1.2   0.0675926  0.00205735 0.000179432
     1.46667    0.112963  0.00329805 0.000259262
     1.73333    0.116049  0.00491903 0.000614447
           2   0.0901235  0.00672654 0.000926458
     2.26667    0.155556   0.0177426  0.00659406
     2.53333    0.107099   0.0199864  0.00632065
         2.8    0.115741    0.010084  0.00232231
     3.06667   0.0506173  0.00452109 0.000715826
     3.33333   0.0231481  0.00289861 0.000402244
         3.6   0.0277778  0.00104892 0.000113342
     3.86667  0.00925926 0.000686533 9.43997e-05
     4.13333           0 0.000352635 6.58029e-05
         4.4  0.00925926 0.000238679 4.92301e-05
     4.66667           0 9.33463e-05 2.59615e-05
     4.93333           0 6.08454e-05  2.5964e-05
         5.2           0 1.56753e-05 8.85087e-06
     5.46667           0  6.2268e-06 5.61543e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000132995 2.98607e-05
         0.4   0.0185185  0.00055065 6.38982e-05
    0.666667   0.0259259 0.000641154 6.57396e-05
    0.933333   0.0774691  0.00134982 0.000113103
         1.2    0.057716  0.00204013 0.000176268
     1.46667    0.121605  0.00328481 0.000253838
     1.73333   0.0787037  0.00484859 0.000604817
           2    0.107716  0.00663026  0.00091086
     2.26667        0.15   0.0174224   0.0064553
     2.53333    0.101852   0.0195926  0.00619245
         2.8    0.144136  0.00993108  0.00227574
     3.06667   0.0435185  0.00444211 0.000704262
     3.33333   0.0231481  0.00284563  0.00039678
         3.6   0.0361111  0.00104345 0.000110956
     3.86667  0.00432099 0.000673411 9.32095e-05
     4.13333           0 0.000344799 6.48056e-05
         4.4  0.00925926 0.000237947 4.81415e-05
     4.66667           0 9.12719e-05 2.54673e-05
     4.93333           0 5.94932e-05 2.54222e-05
         5.2           0  1.5327e-05 8.66104e-06
     5.46667           0 6.08842e-06 5.49235e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000130104 2.93512e-05
         0.4   0.0185185 0.000547431 6.25901e-05
    0.666667   0.0234568 0.000638302 6.43724e-05
    0.933333   0.0765432  0.00135665  0.00011085
         1.2   0.0515432  0.00202014 0.000173566
     1.46667    0.149074  0.00328386 0.000248322
     1.73333   0.0669753  0.00477483 0.000596149
           2   0.0845679  0.00652609 0.000896995
     2.26667     0.15463   0.0171168   0.0063222
     2.53333   0.0722222   0.0192008  0.00607021
         2.8    0.191975  0.00980591   0.0022297
     3.06667   0.0435185  0.00436611 0.000693041
     3.33333    0.020679  0.00279354 0.000391558
         3.6   0.0277778  0.00103389 0.000108955
     3.86667  0.00925926 0.000663147 9.17465e-05
     4.13333           0 0.000337303 6.38288e-05
         4.4  0.00925926 0.000237151 4.71016e-05
     4.66667           0 8.92878e-05 2.49908e-05
     4.93333           0 5.81999e-05 2.49024e-05
         5.2           0 1.49938e-05 8.47916e-06
     5.46667           0 5.95607e-06 5.37454e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000127336  2.8857e-05
         0.4   0.0231481 0.000546263 6.12693e-05
    0.666667    0.017284 0.000632545 6.32596e-05
    0.933333   0.0583333  0.00135419 0.000108519
         1.2   0.0679012   0.0020079 0.000170305
     1.46667     0.14321  0.00327882  0.00024309
     1.73333   0.0623457  0.00470146 0.000587962
           2    0.120988    0.006442 0.000881842
     2.26667    0.152469   0.0168216  0.00619457
     2.53333   0.0796296   0.0188283  0.00595248
         2.8    0.156481  0.00966812  0.00218652
     3.06667   0.0441358   0.0042932 0.000682121
     3.33333   0.0203704  0.00274332 0.000386434
         3.6   0.0314815  0.00102615 0.000106911
     3.86667    0.012963 0.000654906 9.01639e-05
     4.13333           0 0.000330127 6.28729e-05
         4.4  0.00925926 0.000236296 4.61072e-05
     4.66667           0  8.7388e-05 2.45312e-05
     4.93333           0 5.69616e-05 2.44033e-05
         5.2           0 1.46748e-05 8.30475e-06
     5.46667           0 5.82934e-06 5.26169e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000124683 2.83774e-05
         0.4   0.0185185  0.00054292  6.0084e-05
    0.666667   0.0185185 0.000627405 6.21502e-05
    0.933333   0.0487654  0.00134715 0.000106486
         1.2   0.0861111  0.00200344 0.000166815
     1.46667    0.120988  0.00326302 0.000238538
     1.73333    0.104012  0.00464866 0.000578079
           2    0.116358   0.0063583 0.000867434
     2.26667    0.129321   0.0165273   0.0060725
     2.53333    0.110494    0.018484  0.00583841
         2.8     0.13858  0.00952684  0.00214552
     3.06667   0.0342593  0.00421862 0.000671974
     3.33333    0.012037   0.0026914 0.000381856
         3.6   0.0401235  0.00102218 0.000104758
     3.86667   0.0058642 0.000643807 8.89659e-05
     4.13333  0.00679012 0.000326196 6.16858e-05
         4.4  0.00925926 0.000235392 4.51555e-05
     4.66667           0 8.55674e-05 2.40876e-05
     4.93333           0 5.57749e-05 2.39238e-05
         5.2           0  1.4369e-05 8.13736e-06
     5.46667           0  5.7079e-06 5.15347e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000122138 2.79122e-05
         0.4   0.0185185 0.000539553 5.89521e-05
    0.666667   0.0185185 0.000622313   6.109e-05
    0.933333   0.0462963  0.00133894 0.000104629
         1.2   0.0876543  0.00199906 0.000163468
     1.46667    0.110185  0.00324232 0.000234566
     1.73333    0.137654  0.00461112 0.000567499
           2    0.104321  0.00627199 0.000854015
     2.26667    0.114815   0.0162378  0.00595547
     2.53333    0.131173   0.0181614  0.00572817
         2.8    0.127778  0.00938564  0.00210638
     3.06667   0.0290123  0.00414461 0.000662323
     3.33333   0.0191358  0.00264444 0.000376939
         3.6   0.0364198  0.00101649 0.000102774
     3.86667           0 0.000630668 8.81152e-05
     4.13333  0.00925926 0.000323395 6.04904e-05
         4.4  0.00925926 0.000234445 4.42439e-05
     4.66667           0 8.38212e-05 2.36592e-05
     4.93333           0 5.46367e-05 2.34626e-05
         5.2           0 1.40758e-05 7.97658e-06
     5.46667           0 5.59141e-06 5.04961e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
     7.86667           0           0           0
    0.133333           0 0.000119696 2.74606e-05
         0.4   0.0185185 0.000536169   5.787e-05
    0.666667   0.0185185 0.000617274 6.00757e-05
    0.933333    0.062037  0.00133697 0.000102555
         1.2   0.0685185  0.00198649 0.000160682
     1.46667    0.100617  0.00321772 0.000231161
     1.73333    0.151852  0.00457964 0.000557021
           2    0.127469  0.00619753 0.000840174
     2.26667    0.110185   0.0159571  0.00584297
     2.53333    0.132716   0.0178513  0.00562199
         2.8   0.0898148  0.00923385  0.00206971
     3.06667   0.0540123  0.00408333 0.000651906
     3.33333   0.0194444  0.00259933  0.00037209
         3.6   0.0277778  0.00100727 0.000101131
     3.86667           0 0.000618055  8.7251e-05
     4.13333  0.00925926 0.000320631 5.93437e-05
         4.4  0.00925926  0.00023346 4.33699e-05
     4.66667           0 8.21447e-05 2.32454e-05
     4.93333           0 5.35439e-05 2.30188e-05
         5.2           0 1.37943e-05 7.82201e-06
     5.46667           0 5.47958e-06 4.94986e-06
     5.73333           0           0           0
           6           0           0           0
     6.26667           0           0           0
     6.53333           0           0           0
         6.8           0           0           0
     7.06667           0           0           0
     7.33333           0           0           0
         7.6           0           0           0
